text,source,context_text,hate_speech,sexist,threat,bullying,toxic,hate_speech_mask,sexist_mask,threat_mask,bullying_mask,toxic_mask
"কোনও কোম্পানি যদি তাকে মাসে ২০ হাজার টাকাও স্টাইপেন্ড দেয়, এই ছেলে একদিন বড় হয়ে দেশের নাম উজ্জ্বল করবে",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"রাত দুই টার সময় ফোন দিয়ে বন্ধু যখন তার ২৩৮ তম ব্রেকআপের কথা বলে, তখন আমি বলি, কুত্তার বাচ্চা টেলিফোন রাখ",multi_toxic,,0,-1,0,1,1,1,0,1,1,1
এই সব নাটক দেখেই আজকালকার ছেলেমেয়েরা বাড়ি থেকে পালানোরসাহস পায়তবে নিশু ভাই ইস বেস্টএক কথায় অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
শ্রীলেখা যদি কাঁচা কথায় ন্যাংটো হন বা কাপড় খুলে দেখান।তাহলে কি অবিশ্বাস্য কিছু দেখা যাবে বা আলাদা কিছু দেখা যাবে।,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
দাদা এবার বোঝো ঠেলা,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
বন্ধু তো এমনি হয় যত দূরেই থাকুক না কেনো মনে হয় যেন খুব কাছে বেঁচে থাকুক সব ভালো বন্ধুত্বভালো থেকো তুমিও শম্পা,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
কুত্তার লেওরা চাটগা পুটকি ফাডা ।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
সত্যি বলতে কি এই নাটকটি অনেক সুন্দর,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আপনাদের ভালোবাসা পেয়ে সত্যিই আমরা খুব আনন্দিত সবগুলো নাটকের মত এই নাটকটিতেও আপনাদের ভালোবাসা আশা করছি ভালো থাকুন সুস্হ থাকুন আর পাশেই থাকুন ভলোবাসা অবিরাম,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ একটি নাটক খুব ভালো লাগলো ধন্যবাদ সবাইকে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভাই টেলিফিল্ম খুব সুন্দর হযছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এই জান্নাত ফান্নাত বেহেস্ত ফেহেস্ত বাজে কথা ভুল বানোয়াট ।মানুষকে ভুল শেখান হচ্ছে।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
"যারা শিওর অনেকদিন বাঁচবেন, তাদের জন্য আজকের অফারটা না",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ নাটক বানিয়েছেন আরিয়ান ভাই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"শালার হাতি, ওই মাগির কাছে হাম জত পারিস চোদ",multi_toxic,,0,-1,0,0,1,1,0,1,1,1
মানুষ সাধারনত ভুলে যায় গাড়ি কোথায় পার্ক করেছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আপনাগো মত ফকিন্নির পোলার নাম বাদশা বইলাই তো দেশের আইজ এই অবস্থা,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
নাটকের প্রথম দিক টা আমার জীবনের সাথে পুরো মিল নাটক টা খুব ভালো লাগলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
কমেন্ট গুলো পড়ে খুব ভালো লাগলো প্রায় সব কমেন্টেই নামাজের ডাক সুবহানাল্লাহ ★,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
খুব সুন্দর একটা নাটকভালো লাগছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"কিন্তু দিন শেষে ব্যাংক ব্যাল্যান্স বলেন আর ক্যারিয়ার ডেভেলপমেন্ট বলেন, কোনটাতেই এরা পিছিয়ে নেই",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মনটা ভালো করে দিলো ফিনিশিংটা খুব মিষ্টি ছিলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"কিরে তুই কি পাবলিকের কমেন্ট পড়স না,তোরে তো কেউ দেখতেই পারে না,",multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আমরা ২ দিন বসে শব্দ শুনেছি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এ তুমি কোথাকার বেডি বলুন আমাকে চুঁদতে হবে,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
জবা এখন পাঠার ভূমিকায় আছে কোপা শামসু,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
বাংলাদেশে নাকি হিন্দুরা খুবই কষ্টে আছে এবং অত্যাচারিত হচ্ছে তাই উদ্বেগ জানিয়েছে ভারতের পররাষ্ট্রমন্ত্রী সুষমা স্বরাজ। কিন্তু ভারতে যে প্রতিদিন শত শত মুসলমানকে সামান্য গরুর গোশত খাওয়ার অজুহাতে পিটিয়ে হত্যা করা হচ্ছে সেটা নিয়ে উদ্বেগ প্রকাশ করে না। অবস্থা দেখে মনে হচ্ছে মানবাধিকার শুধু হিন্দুদেরই আছে মুসলমানদের নেই,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
খালেদা জিয়া কি ফেরেশতা না কি,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
অসাধারণ নাটক,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
নাটকটা ৩ বার দেখলাম শামীম ভাই আপনি সেরা ভালোবাসা নিয়েন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ব্যাচ ২৭ কে আবার দেখে মন টা ভরে গেলো শান্তিতে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
পুটকিতে বাশ দিমু,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
খুব ভাল লাগলো মন থেকে বলছি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সত্যিই অসাধারণ হয়েছে ধন্যবাদ নিশো ভাই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ একটি নাটক হাসিয়েছে আবার কাঁদিয়েছেও,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অনেক ভালো লেগেছে নাটক টা দেখে নাটকটা থেকে অনেক কিছু শিখার আছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এত বেশি ভালো লাগে জা বলতে পারবোনা জখুন ইউটিউবে ঢুকেই দেখি প্রথমেই ভাইয়ের নতুন নাটক তখুন সব ভুইলা জাইঅনেক বেশি ভালো বাসি নিশো ভাই তোমাকে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এক কথায় অসাধারণ ছিলো ধন্যবাদ অসাধারণ একটা নাটক উপহার দেওয়ার জন্য স্যার আমি কামাল কাবিলা দ্যা বেস্ট,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
রাজাকার হোক আর জানোয়ার হোক তাতে কোন সমস্যা নাই সে যদি নেত্রীর আত্মীয় হয় কিংবা আওয়ামীলীগার হয়,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
চোদনার ইংলিশ পইড়া আমারা ধোন ঠান্ডা হইয়া গেছে,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আমার প্রিয় অভিনেতা হল আখম হাসান আখম হাসান এর অভিনয় গুলো আমার খুব ভালো ভালো লাগে আপনাদের কার কেমন লাগে অবশ্যই কমেন্ট করে জানাবেন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এরকম হাজারো চিটিং এর কাহিনী আছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মেহেজাবিন কে অনেক সুন্দর লাগতেছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
দামে বেশি মানে কম সরকারী ডিজিটাল উন্নয়ন,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
